;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;sales
12694;78.0;0.71;3;249;5;0;1;0;marketing
12695;35.0;0.99;3;236;4;0;1;0;sales
12696;10.0;0.81;7;291;4;0;1;0;sales
12697;11.0;0.8;6;306;4;0;1;0;sales
12698;43.0;0.48;2;135;3;0;1;0;sales
12699;38.0;0.45;2;156;3;0;1;0;sales
12700;46.0;0.54;2;143;3;0;1;0;sales
12701;89.0;0.82;4;243;5;0;1;0;sales
12702;45.0;0.5;2;147;3;0;1;0;sales
12703;44.0;0.53;2;159;3;0;1;0;sales
12704;74.0;0.54;5;216;3;0;1;0;sales
12705;45.0;0.54;2;152;3;0;1;0;sales
12706;79.0;0.93;4;226;5;0;1;0;sales
12707;79.0;0.91;5;271;5;0;1;0;sales
12708;11.0;0.87;6;255;4;0;1;0;sales
12709;42.0;0.48;2;140;3;0;1;0;sales
12710;64.0;0.9;6;252;2;0;1;0;sales
12711;40.0;0.55;2;159;3;0;1;0;sales
12712;84.0;0.98;5;270;5;0;1;0;sales
12713;73.0;0.92;5;232;5;0;1;0;sales
12714;40.0;0.51;2;144;3;0;1;0;accounting
12715;36.0;0.45;2;127;3;0;1;0;accounting
12716;43.0;0.47;2;131;3;0;1;0;accounting
12717;11.0;0.78;6;243;4;0;1;0;hr
12718;91.0;1.0;5;244;6;0;1;0;hr
12719;80.0;1.0;5;260;5;0;1;0;hr
12720;42.0;0.49;2;139;3;0;1;0;hr
12721;31.0;0.87;4;184;3;0;1;0;technical
12722;44.0;0.47;2;130;3;0;1;0;technical
12723;38.0;0.54;2;135;3;0;1;0;technical
12724;45.0;0.56;2;146;3;0;1;0;technical
12725;43.0;0.46;2;149;3;0;1;0;technical
12726;45.0;0.46;2;153;3;1;1;0;technical
12727;43.0;0.57;2;160;3;0;1;0;technical
12728;43.0;0.49;2;160;3;0;1;0;technical
12729;9.0;0.83;6;282;4;0;1;0;technical
12730;43.0;0.47;2;128;3;0;1;0;technical
12731;79.0;0.94;4;232;5;0;1;0;technical
12732;85.0;0.58;3;226;2;0;1;0;support
12733;38.0;0.45;2;129;3;0;1;0;support
12734;11.0;0.92;7;255;4;0;1;0;support
12735;83.0;0.99;5;258;5;0;1;0;support
12736;81.0;0.91;4;229;5;0;1;0;support
12737;42.0;0.56;2;143;3;0;1;0;support
12738;11.0;0.87;6;257;4;0;1;0;support
12739;11.0;0.85;7;275;4;0;1;0;support
12740;10.0;0.89;7;291;4;0;1;0;support
12741;50.0;0.54;5;153;4;0;1;0;support
12742;44.0;0.49;2;154;3;0;1;0;support
12743;11.0;0.9;6;301;4;0;1;0;technical
12744;39.0;0.52;2;134;3;0;1;0;technical
12745;11.0;0.78;6;245;4;0;1;0;technical
12746;36.0;0.5;2;132;3;0;1;0;management
12747;43.0;0.51;2;130;3;0;1;0;IT
12748;40.0;0.5;2;127;3;0;1;0;IT
12749;86.0;0.84;4;246;6;0;1;0;IT
12750;38.0;0.49;2;145;3;0;1;0;IT
12751;46.0;0.45;2;138;3;0;1;1;IT
12752;37.0;0.57;2;129;3;0;1;0;product_mng
12753;43.0;0.52;2;150;3;0;1;0;product_mng
12754;66.0;0.93;5;253;5;0;1;0;product_mng
12755;37.0;0.48;2;160;3;0;1;0;product_mng
12756;77.0;0.92;5;235;5;0;1;0;IT
12757;38.0;0.55;2;151;3;0;1;0;sales
12758;39.0;0.54;2;127;3;0;1;0;sales
12759;41.0;0.55;2;151;3;0;1;0;sales
12760;10.0;0.9;7;290;4;0;1;0;sales
12761;9.0;0.93;6;249;4;0;1;0;sales
12762;41.0;0.47;2;131;3;0;1;0;marketing
12763;39.0;0.46;2;159;3;0;1;0;sales
12764;83.0;0.99;4;223;5;0;1;0;accounting
12765;9.0;0.87;3;214;2;0;1;0;support
12766;75.0;0.81;5;227;5;0;1;0;technical
12767;44.0;0.54;2;127;3;0;1;0;management
12768;10.0;0.84;6;293;5;0;1;0;marketing
12769;42.0;0.46;2;141;3;0;1;0;marketing
12770;10.0;0.83;6;300;4;0;1;0;marketing
12771;10.0;0.86;6;309;4;0;1;0;sales
12772;31.0;0.77;4;149;3;0;1;0;sales
12773;42.0;0.54;2;159;3;0;1;0;sales
12774;38.0;0.5;2;152;3;0;1;0;sales
12775;39.0;0.57;2;158;3;0;1;0;sales
12776;10.0;0.97;6;254;5;0;1;0;sales
12777;11.0;0.93;6;294;4;0;1;0;sales
12778;10.0;0.92;7;269;4;0;1;0;sales
12779;11.0;0.9;7;247;4;0;1;0;sales
12780;44.0;0.65;3;271;4;0;1;0;sales
12781;91.0;0.96;4;232;5;0;1;0;sales
12782;72.0;1.0;4;245;5;0;1;0;sales
12783;66.0;0.66;3;225;3;0;0;0;technical
12784;20.0;0.69;6;236;4;0;0;0;technical
12785;97.0;0.78;3;268;3;1;0;0;technical
12786;59.0;0.73;2;230;3;0;0;0;technical
12787;88.0;0.6;4;162;2;0;0;0;technical
12788;16.0;0.73;4;197;2;0;0;0;technical
12789;61.0;0.96;3;247;3;0;0;0;support
12790;52.0;0.79;4;234;3;0;0;0;support
12791;82.0;0.49;4;276;4;0;0;0;support
12792;75.0;0.94;5;217;2;0;0;0;support
12793;62.0;0.5;4;156;2;0;0;0;support
12794;91.0;0.88;3;189;2;0;0;0;support
12795;61.0;0.98;2;238;4;0;0;0;support
12796;79.0;0.77;3;201;6;1;0;0;support
12797;90.0;0.93;4;263;3;1;0;0;support
12798;75.0;0.83;3;146;3;0;0;0;support
12799;81.0;0.64;4;213;3;0;0;0;support
12800;59.0;0.88;3;159;2;0;0;0;technical
12801;56.00000000000001;0.83;3;236;3;1;0;0;technical
12802;98.0;0.79;5;257;4;0;0;0;technical
12803;59.0;0.72;4;168;4;0;0;0;management
12804;61.0;0.67;4;151;3;0;0;0;IT
12805;78.0;0.7;4;139;3;0;0;0;IT
12806;55.00000000000001;0.93;5;196;3;0;0;0;IT
12807;20.0;0.97;4;237;5;0;0;0;IT
12808;79.0;0.44;2;236;3;0;0;0;IT
12809;52.0;0.98;4;265;3;0;0;0;product_mng
12810;97.0;0.52;4;207;3;0;0;0;product_mng
12811;63.0;0.94;4;219;3;0;0;0;product_mng
12812;85.0;0.99;3;208;2;0;0;0;product_mng
12813;59.0;0.74;3;240;3;0;0;0;IT
12814;64.0;0.6;3;135;3;0;0;0;RandD
12815;80.0;0.67;3;236;3;1;0;0;RandD
12816;61.0;0.75;3;140;3;0;0;0;RandD
12817;87.0;0.61;3;162;2;0;0;0;RandD
12818;75.0;0.59;3;117;3;1;0;0;RandD
12819;96.0;0.51;4;225;3;0;0;0;marketing
12820;75.0;0.92;3;211;3;0;0;0;sales
12821;19.0;0.58;4;173;5;0;0;0;accounting
12822;52.0;0.97;4;170;3;0;0;0;support
12823;60.0;0.6;3;242;3;0;0;0;technical
12824;90.0;0.81;4;175;3;0;0;0;management
12825;89.0;0.92;3;195;2;0;0;0;marketing
12826;54.0;0.93;4;184;2;1;0;0;marketing
12827;99.0;0.55;3;170;3;0;0;0;marketing
12828;66.0;0.56;4;185;3;0;0;0;sales
12829;92.0;0.64;4;259;2;0;0;0;sales
12830;19.0;0.72;4;102;3;0;0;0;sales
12831;39.0;0.37;5;156;4;0;0;0;sales
12832;41.0;0.68;3;191;4;0;0;0;sales
12833;60.0;0.49;3;239;2;0;0;0;sales
12834;95.0;0.54;4;235;4;0;0;0;sales
12835;51.0;0.87;2;130;4;0;0;0;sales
12836;54.0;0.74;2;166;3;0;0;0;sales
12837;16.0;0.54;5;206;5;0;0;0;sales
12838;98.0;0.77;3;191;2;0;0;0;sales
12839;65.0;0.75;3;214;3;0;0;0;sales
12840;38.0;0.5;3;196;3;0;0;0;sales
12841;95.0;0.71;4;151;4;0;0;0;sales
12842;60.0;0.62;5;165;2;0;0;0;sales
12843;78.0;0.91;3;177;2;0;0;0;sales
12844;19.0;0.63;6;241;6;0;0;0;sales
12845;56.00000000000001;0.99;4;230;3;0;0;0;sales
12846;21.0;0.71;4;270;2;0;0;0;sales
12847;83.0;0.71;3;234;4;0;0;0;accounting
12848;50.0;0.64;3;257;2;1;0;0;accounting
12849;74.0;0.87;5;264;3;0;0;0;accounting
12850;75.0;0.83;4;133;4;0;0;0;hr
12851;85.0;0.66;4;155;4;0;0;0;hr
12852;93.0;0.59;3;202;2;0;0;0;hr
12853;76.0;0.7;3;136;2;0;0;0;hr
12854;91.0;0.78;3;269;3;1;0;0;technical
12855;22.0;0.54;6;169;4;0;0;0;technical
12856;78.0;0.52;5;192;3;1;0;0;technical
12857;53.0;0.8;4;241;3;1;0;0;technical
12858;57.99999999999999;0.69;4;165;3;0;0;0;technical
12859;99.0;0.81;3;183;2;0;0;0;technical
12860;62.0;0.64;4;163;3;0;0;0;technical
12861;59.0;0.69;3;162;3;0;0;0;technical
12862;13.0;0.76;5;219;4;0;0;0;technical
12863;19.0;0.63;4;278;6;0;0;0;technical
12864;94.0;0.99;2;273;4;0;0;0;technical
12865;53.0;0.96;4;272;2;0;0;0;support
12866;96.0;0.85;5;168;2;0;0;0;support
12867;62.0;0.87;4;221;3;1;0;0;support
12868;81.0;0.86;4;213;3;0;0;0;support
12869;63.0;0.78;4;275;3;0;0;0;support
12870;92.0;0.68;5;177;4;0;0;0;support
12871;83.0;0.74;4;249;2;0;0;0;support
12872;49.0;0.37;5;246;3;0;0;0;support
12873;80.0;0.66;4;223;3;0;0;0;support
12874;54.0;0.76;4;244;2;0;0;0;support
12875;37.0;0.72;3;169;2;1;0;0;support
12876;93.0;0.56;5;140;3;0;0;0;technical
12877;88.0;0.99;5;253;2;0;0;0;technical
12878;79.0;0.87;3;194;2;0;0;0;technical
12879;65.0;0.88;4;173;3;0;0;0;management
12880;72.0;0.7;4;172;3;0;0;0;IT
12881;57.99999999999999;0.49;3;167;3;0;0;0;IT
12882;37.0;0.51;2;153;3;0;0;0;IT
12883;87.0;0.97;4;243;3;0;0;0;IT
12884;63.0;0.72;6;163;4;0;0;0;IT
12885;72.0;0.79;3;221;3;0;0;0;product_mng
12886;36.0;0.55;3;191;3;0;0;0;product_mng
12887;96.0;0.7;4;272;3;0;0;0;product_mng
12888;52.0;0.37;2;118;2;0;0;0;product_mng
12889;16.0;0.83;5;173;4;0;0;0;IT
12890;63.0;0.55;4;200;3;1;0;0;RandD
12891;92.0;0.76;5;132;3;1;0;0;RandD
12892;82.0;0.49;4;180;2;0;0;0;RandD
12893;18.0;0.54;4;145;5;0;0;0;RandD
12894;73.0;0.48;4;139;2;0;0;0;RandD
12895;44.0;0.61;5;230;6;0;0;0;marketing
12896;73.0;0.62;4;247;4;0;0;0;sales
12897;62.0;0.95;4;140;2;0;0;0;accounting
12898;94.0;0.8;4;266;3;1;0;0;support
12899;76.0;0.74;4;261;3;0;0;0;technical
12900;89.0;0.49;4;275;3;0;0;0;management
12901;90.0;0.88;5;254;2;0;0;0;marketing
12902;100.0;0.93;5;231;2;0;0;0;marketing
12903;71.0;0.9;3;138;3;0;0;0;marketing
12904;73.0;0.97;4;163;3;0;0;0;sales
12905;97.0;0.9;5;262;3;0;0;0;sales
12906;60.0;0.59;4;201;3;0;0;0;sales
12907;82.0;0.67;3;229;3;0;0;0;sales
12908;95.0;0.48;4;228;2;0;0;0;sales
12909;88.0;0.65;5;228;3;0;0;0;sales
12910;79.0;0.49;3;273;3;0;0;0;sales
12911;52.0;0.96;4;171;2;0;0;0;sales
12912;22.0;0.61;3;148;5;0;0;0;sales
12913;59.0;0.96;5;211;3;0;0;0;sales
12914;84.0;0.64;2;211;3;0;0;0;sales
12915;54.0;0.41;3;175;3;0;0;0;sales
12916;100.0;0.86;4;245;4;0;0;0;sales
12917;93.0;0.59;3;273;2;1;0;0;sales
12918;96.0;0.55;3;225;4;1;0;0;sales
12919;56.00000000000001;0.41;5;152;3;0;0;0;sales
12920;49.0;0.66;5;194;3;0;0;0;sales
12921;89.0;0.51;4;185;3;1;0;0;sales
12922;56.99999999999999;0.91;3;193;2;0;0;0;sales
12923;96.0;0.64;3;166;2;0;0;0;accounting
12924;65.0;0.89;5;223;3;1;0;0;accounting
12925;14.000000000000002;0.66;5;281;4;1;0;0;accounting
12926;64.0;0.49;3;241;3;0;0;0;hr
12927;98.0;0.91;3;165;2;1;0;0;hr
12928;71.0;0.59;4;143;2;0;0;0;hr
12929;96.0;0.49;5;137;3;0;0;0;hr
12930;90.0;0.57;4;185;3;1;0;0;technical
12931;52.0;0.96;3;271;3;1;0;0;technical
12932;78.0;0.98;4;207;2;1;0;0;technical
12933;62.0;0.69;4;184;3;0;0;0;technical
12934;60.0;0.8;4;253;2;0;0;0;technical
12935;82.0;0.62;3;152;6;0;0;0;technical
12936;52.0;0.55;3;225;2;0;0;0;technical
12937;13.0;0.84;5;189;5;0;0;0;technical
12938;97.0;0.93;3;153;2;0;0;0;technical
12939;63.0;0.9;4;245;3;0;0;0;technical
12940;68.0;0.78;5;233;3;0;0;0;technical
12941;74.0;0.83;4;210;3;0;0;0;support
12942;89.0;0.57;4;176;4;0;0;0;support
12943;28.000000000000004;0.95;5;191;3;0;0;0;support
12944;61.0;0.9;3;224;3;0;0;0;support
12945;67.0;0.49;3;185;3;0;0;0;support
12946;86.0;0.64;3;245;4;0;0;0;support
12947;87.0;0.93;3;173;2;0;0;0;support
12948;70.0;0.95;4;231;3;0;0;0;support
12949;68.0;0.84;3;270;3;0;0;0;support
12950;69.0;0.75;5;196;3;0;0;0;support
12951;97.0;0.83;3;238;2;0;0;0;support
12952;62.0;0.89;4;261;2;0;0;0;technical
12953;55.00000000000001;0.87;3;201;2;0;0;0;technical
12954;61.0;0.73;3;252;3;0;0;0;technical
12955;15.0;0.81;3;191;5;0;0;0;management
12956;84.0;0.86;3;199;3;0;0;0;IT
12957;87.0;0.64;5;234;2;1;0;0;IT
12958;93.0;0.86;4;192;4;0;0;0;IT
12959;14.000000000000002;0.73;6;237;5;0;0;0;IT
12960;96.0;0.7;3;207;3;0;0;0;IT
12961;41.0;0.63;2;145;2;0;0;0;product_mng
12962;84.0;0.96;6;155;5;0;0;0;product_mng
12963;94.0;0.69;5;145;2;0;0;0;product_mng
12964;60.0;0.86;6;247;6;0;0;0;product_mng
12965;70.0;0.73;4;182;3;0;0;0;IT
12966;28.999999999999996;0.91;4;183;4;0;0;0;RandD
12967;31.0;0.51;2;146;3;0;0;0;RandD
12968;73.0;0.99;3;241;3;0;0;0;RandD
12969;51.0;0.52;5;261;3;1;0;0;RandD
12970;57.99999999999999;0.77;4;140;3;0;0;0;RandD
12971;59.0;0.97;3;257;3;0;0;0;marketing
12972;95.0;0.9;3;186;2;0;0;0;marketing
12973;84.0;0.93;3;159;3;0;0;0;sales
12974;28.000000000000004;0.37;3;164;4;1;0;0;accounting
12975;94.0;0.52;4;217;6;1;0;0;support
12976;49.0;0.59;4;137;4;0;0;0;technical
12977;72.0;0.5;4;164;2;1;0;0;management
12978;19.0;0.85;5;249;3;0;0;0;marketing
12979;83.0;0.95;3;264;2;0;0;0;marketing
12980;79.0;0.92;4;208;2;1;0;0;marketing
12981;72.0;0.61;3;175;3;0;0;0;sales
12982;97.0;0.74;4;209;2;0;0;0;sales
12983;92.0;0.83;4;268;4;0;0;0;sales
12984;95.0;0.53;3;264;3;0;0;0;sales
12985;76.0;0.64;4;234;2;0;0;0;sales
12986;24.0;0.62;5;199;4;0;0;0;sales
12987;89.0;0.99;4;205;2;0;0;1;sales
12988;69.0;0.63;5;140;4;0;0;1;sales
12989;92.0;0.98;3;257;3;0;0;1;sales
12990;79.0;0.61;4;227;2;0;0;1;sales
12991;87.0;0.94;4;189;3;0;0;1;sales
12992;89.0;0.88;5;241;2;1;0;0;sales
12993;75.0;0.77;5;199;4;0;0;0;sales
12994;78.0;0.6;4;206;3;0;0;0;sales
12995;13.0;0.62;5;268;3;0;0;0;sales
12996;94.0;0.86;3;221;3;1;0;0;sales
12997;94.0;0.88;4;262;2;0;0;0;sales
12998;67.0;0.6;5;253;6;0;0;0;sales
12999;60.0;0.73;5;241;3;0;0;0;sales
13000;62.0;0.94;4;252;4;0;0;0;accounting
13001;38.0;0.52;2;171;3;0;0;0;accounting
13002;80.0;0.77;4;194;3;0;0;0;accounting
13003;61.0;0.42;3;104;2;0;0;0;hr
13004;61.0;0.56;4;176;3;0;0;0;hr
13005;66.0;0.8;4;192;3;0;0;0;hr
13006;56.00000000000001;0.74;3;154;2;0;0;0;hr
13007;100.0;0.55;4;186;4;1;0;0;technical
13008;73.0;0.86;3;200;4;0;0;0;technical
13009;60.0;0.66;4;132;4;0;0;0;technical
13010;78.0;0.59;5;236;3;0;0;0;technical
13011;48.0;0.53;3;211;4;0;0;0;technical
13012;90.0;0.77;4;273;2;0;0;0;technical
13013;16.0;0.76;4;223;4;0;0;0;technical
13014;50.0;0.75;3;204;2;0;0;0;technical
13015;66.0;0.65;3;196;3;1;0;0;technical
13016;44.0;0.37;2;219;2;0;0;0;technical
13017;95.0;0.67;4;261;3;0;0;0;technical
13018;90.0;0.65;3;254;2;0;0;0;support
13019;27.0;0.48;4;185;2;0;0;0;support
13020;51.0;0.74;6;98;3;0;0;0;support
13021;68.0;0.76;3;260;4;0;0;0;support
13022;97.0;0.93;5;137;2;1;0;0;support
13023;91.0;0.75;4;159;3;1;0;0;support
13024;76.0;0.88;5;265;4;0;0;0;support
13025;88.0;0.61;4;177;4;1;0;0;support
13026;83.0;0.73;4;247;2;0;0;0;support
13027;78.0;0.54;3;161;3;0;0;0;support
13028;52.0;0.38;2;103;3;0;0;0;support
13029;63.0;0.49;4;151;3;0;0;0;technical
13030;90.0;0.74;3;193;3;0;0;0;technical
13031;48.0;0.58;3;194;3;0;0;0;technical
13032;70.0;0.6;5;208;3;0;0;0;management
13033;68.0;0.66;4;229;3;0;0;0;IT
13034;70.0;0.87;3;166;2;0;0;0;IT
13035;77.0;0.5;3;141;3;0;0;0;IT
13036;73.0;0.93;3;249;2;0;0;0;IT
13037;87.0;0.48;4;264;3;0;0;0;IT
13038;65.0;0.98;3;252;2;0;0;0;product_mng
13039;62.0;0.7;2;134;3;0;0;0;product_mng
13040;53.0;0.51;3;274;2;1;0;0;product_mng
13041;59.0;0.39;5;200;4;0;0;0;product_mng
13042;87.0;0.72;2;154;3;0;0;0;IT
13043;47.0;0.53;3;111;4;0;0;0;RandD
13044;96.0;0.81;3;247;3;0;0;0;RandD
13045;79.0;0.74;3;169;3;0;0;0;RandD
13046;84.0;0.6;3;250;3;1;0;0;RandD
13047;68.0;0.49;3;178;3;1;0;0;RandD
13048;86.0;0.66;4;251;3;0;0;0;RandD
13049;73.0;0.98;5;272;2;0;0;0;marketing
13050;90.0;0.67;2;229;4;0;0;0;sales
13051;63.0;0.64;3;180;3;0;0;0;accounting
13052;71.0;0.72;3;271;2;0;0;0;support
13053;71.0;0.68;5;226;3;0;0;0;technical
13054;95.0;0.62;4;150;2;0;0;0;management
13055;51.0;0.86;4;260;3;1;0;0;marketing
13056;77.0;0.91;4;161;3;0;0;0;marketing
13057;48.0;0.51;3;136;3;0;0;0;marketing
13058;93.0;0.91;2;238;2;1;0;0;sales
13059;83.0;0.86;4;98;4;0;0;0;sales
13060;61.0;0.73;5;156;4;0;0;0;sales
13061;97.0;0.89;4;248;2;0;0;0;sales
13062;50.0;0.81;3;170;2;0;0;0;sales
13063;84.0;0.54;3;245;3;0;0;0;sales
13064;57.99999999999999;0.38;4;203;5;0;0;0;sales
13065;59.0;0.72;3;182;3;0;0;0;sales
13066;77.0;0.83;3;175;3;0;0;1;sales
13067;78.0;0.4;4;145;5;1;0;1;sales
13068;60.0;0.96;4;220;3;1;0;1;sales
13069;53.0;0.77;4;259;2;1;0;1;sales
13070;73.0;0.69;3;228;2;0;0;1;sales
13071;76.0;0.94;3;189;3;0;0;0;sales
13072;12.0;0.61;6;257;3;0;0;0;sales
13073;20.0;0.98;3;180;6;0;0;0;sales
13074;50.0;0.77;4;180;3;0;0;0;sales
13075;79.0;0.65;5;215;2;1;0;0;sales
13076;96.0;0.68;3;132;2;0;0;0;sales
13077;26.0;0.69;5;213;2;0;0;0;accounting
13078;80.0;0.72;4;173;3;0;0;0;accounting
13079;43.0;0.71;3;186;2;0;0;0;accounting
13080;87.0;0.71;4;157;2;0;0;0;hr
13081;63.0;0.75;4;175;4;0;0;0;hr
13082;57.99999999999999;0.48;3;135;3;1;0;0;hr
13083;20.0;0.42;4;256;5;0;0;0;hr
13084;62.0;0.71;4;268;3;0;0;0;technical
13085;91.0;0.94;5;159;3;0;0;0;technical
13086;66.0;0.91;3;191;4;0;0;0;technical
13087;53.0;0.81;3;275;2;0;0;0;technical
13088;52.0;0.98;5;217;2;1;0;0;technical
13089;100.0;0.88;6;201;4;0;0;0;technical
13090;73.0;0.67;4;205;3;0;0;0;technical
13091;65.0;0.67;3;240;2;1;0;0;technical
13092;50.0;0.95;5;137;3;0;0;0;technical
13093;94.0;0.59;4;241;2;0;0;0;technical
13094;48.0;0.86;5;198;4;0;0;0;technical
13095;67.0;0.87;5;254;2;0;0;0;support
13096;73.0;0.94;4;262;3;0;0;0;support
13097;63.0;0.71;4;244;2;0;0;0;support
13098;84.0;0.84;4;266;3;0;0;0;support
13099;20.0;0.94;6;191;5;0;0;0;support
13100;76.0;0.57;3;148;3;1;0;0;support
13101;55.00000000000001;0.54;3;233;2;0;0;0;support
13102;80.0;0.55;4;178;2;1;0;0;support
13103;64.0;0.91;3;165;3;1;0;0;support
13104;59.0;0.97;5;179;6;0;0;0;support
13105;92.0;0.98;3;149;3;0;0;0;support
13106;75.0;0.76;3;269;2;1;0;0;technical
13107;69.0;0.74;5;227;2;0;0;0;technical
13108;82.0;0.93;3;247;3;0;0;0;technical
13109;88.0;0.85;3;220;3;0;0;0;management
13110;89.0;0.91;3;233;2;0;0;0;IT
13111;100.0;0.79;5;171;5;0;0;0;IT
13112;66.0;0.91;4;234;2;1;0;0;IT
13113;76.0;0.92;3;176;2;0;0;0;IT
13114;80.0;0.62;5;190;4;1;0;0;IT
13115;57.99999999999999;0.86;4;168;2;0;0;0;product_mng
13116;73.0;0.93;3;205;3;0;0;0;product_mng
13117;100.0;0.73;5;189;3;1;0;0;product_mng
13118;18.0;0.9;4;282;4;0;0;0;product_mng
13119;47.0;0.46;2;152;2;0;0;0;IT
13120;92.0;0.64;4;217;4;0;0;0;RandD
13121;51.0;0.5;4;130;3;0;0;0;RandD
13122;81.0;0.62;4;153;4;0;0;0;RandD
13123;52.0;0.57;3;270;3;0;0;0;RandD
13124;95.0;0.96;3;220;3;0;0;0;RandD
13125;93.0;0.64;4;253;3;0;0;0;RandD
13126;98.0;0.67;4;209;6;0;0;0;marketing
13127;79.0;0.79;4;231;2;0;0;0;sales
13128;99.0;0.73;4;240;4;0;0;0;accounting
13129;64.0;0.9;5;266;3;0;0;0;support
13130;54.0;0.44;3;153;2;0;0;0;technical
13131;79.0;0.59;4;187;2;0;0;0;management
13132;55.00000000000001;0.98;4;185;2;1;0;0;marketing
13133;18.0;0.81;4;147;4;0;0;0;marketing
13134;56.00000000000001;0.81;4;188;3;1;0;0;marketing
13135;92.0;0.67;2;252;2;0;0;0;sales
13136;99.0;0.75;4;163;2;0;0;0;sales
13137;77.0;0.85;4;189;2;0;0;0;sales
13138;49.0;0.52;3;156;2;0;0;0;sales
13139;98.0;0.58;3;183;3;0;0;0;sales
13140;18.0;0.54;6;209;5;1;0;0;sales
13141;80.0;0.82;4;271;4;0;0;0;sales
13142;81.0;0.77;5;251;2;0;0;0;sales
13143;13.0;0.61;5;198;5;0;0;0;sales
13144;57.99999999999999;0.97;3;274;4;1;0;1;sales
13145;75.0;0.63;4;209;3;0;0;1;sales
13146;80.0;0.94;4;271;4;0;0;1;sales
13147;78.0;0.6;4;143;2;0;0;1;sales
13148;92.0;0.6;5;236;3;1;0;1;sales
13149;85.0;0.98;5;222;3;0;0;1;sales
13150;52.0;0.63;3;233;3;0;0;1;sales
13151;95.0;0.84;3;270;3;1;0;1;sales
13152;81.0;0.92;5;258;3;0;0;1;sales
13153;16.0;0.82;6;202;4;1;0;1;sales
13154;91.0;0.74;3;150;2;0;0;0;accounting
13155;62.0;0.51;4;193;3;0;0;0;accounting
13156;24.0;0.42;5;210;5;0;0;0;accounting
13157;88.0;0.51;3;208;3;0;0;0;hr
13158;94.0;0.73;3;196;3;0;0;0;hr
13159;76.0;0.79;5;187;4;0;0;0;hr
13160;49.0;0.67;3;140;2;0;0;0;hr
13161;93.0;0.9;4;256;4;0;0;0;technical
13162;92.0;0.66;4;113;3;0;0;0;technical
13163;19.0;0.94;4;196;5;0;0;0;technical
13164;66.0;0.76;3;170;3;0;0;0;technical
13165;16.0;0.94;4;261;6;0;0;0;technical
13166;83.0;0.99;5;132;3;0;0;0;technical
13167;69.0;0.53;3;153;3;0;0;0;technical
13168;82.0;0.53;3;147;3;1;0;0;technical
13169;88.0;0.72;5;244;2;0;0;0;technical
13170;31.0;0.42;4;108;4;0;0;0;technical
13171;83.0;0.49;4;218;2;0;0;0;technical
13172;94.0;0.52;5;133;3;0;0;0;support
13173;65.0;0.79;5;233;3;0;0;0;support
13174;60.0;0.6;4;147;3;0;0;0;support
13175;52.0;0.43;3;176;3;0;0;0;support
13176;66.0;0.89;4;169;4;0;0;0;support
13177;87.0;0.87;4;144;3;0;0;0;support
13178;20.0;0.99;5;151;3;1;0;0;support
13179;63.0;0.91;4;252;3;1;0;0;support
13180;69.0;0.98;4;180;3;0;0;0;support
13181;48.0;0.61;3;251;3;0;0;0;support
13182;80.0;0.8;4;263;4;0;0;0;support
13183;89.0;0.74;5;260;6;0;0;0;technical
13184;67.0;0.63;3;227;3;0;0;0;technical
13185;37.0;0.86;6;260;3;0;0;0;technical
13186;93.0;0.61;5;158;3;0;0;0;management
13187;69.0;0.52;3;186;3;0;0;0;IT
13188;16.0;0.61;4;171;6;0;0;0;IT
13189;81.0;0.55;3;199;2;1;0;0;IT
13190;97.0;0.63;5;258;2;0;0;0;IT
13191;77.0;0.59;4;273;2;0;0;0;IT
13192;75.0;0.78;2;259;3;0;0;0;product_mng
13193;88.0;0.82;3;265;3;0;0;0;product_mng
13194;43.0;0.51;5;168;4;0;0;0;product_mng
13195;99.0;0.99;4;163;4;0;0;0;product_mng
13196;59.0;0.65;5;265;3;0;0;0;IT
13197;89.0;0.71;4;190;3;0;0;0;RandD
13198;54.0;0.73;3;157;3;0;0;0;RandD
13199;32.0;0.86;4;266;4;0;0;0;RandD
13200;17.0;0.55;6;240;6;0;0;0;RandD
13201;78.0;0.55;3;143;3;0;0;0;RandD
13202;73.0;0.68;3;121;5;0;0;0;RandD
13203;65.0;0.76;2;170;5;0;0;0;IT
13204;80.0;0.71;4;161;4;0;0;0;IT
13205;61.0;0.86;3;239;3;0;0;0;IT
13206;67.0;0.49;3;224;3;0;0;0;IT
13207;63.0;0.57;3;242;3;0;0;0;product_mng
13208;51.0;0.58;4;140;2;1;0;0;product_mng
13209;82.0;0.59;5;170;3;0;0;0;product_mng
13210;79.0;0.67;5;156;2;0;0;0;product_mng
13211;49.0;0.6;2;113;5;0;0;0;IT
13212;70.0;0.59;3;138;3;0;0;0;RandD
13213;13.0;0.5;3;137;5;0;0;0;RandD
13214;83.0;0.52;5;217;3;0;0;0;RandD
13215;83.0;0.91;3;155;3;0;0;0;RandD
13216;19.0;0.83;5;280;4;0;0;0;RandD
13217;80.0;0.81;5;248;2;1;0;0;RandD
13218;49.0;0.67;2;190;8;0;0;0;marketing
13219;92.0;0.99;3;176;8;0;0;0;sales
13220;81.0;0.55;4;217;8;0;0;0;accounting
13221;62.0;0.91;3;269;8;0;0;0;support
13222;21.0;0.7;3;238;8;0;0;0;technical
13223;95.0;0.74;5;243;6;0;0;0;management
